56	0568	宝達山	None	None	None
56	0570	医王山	56232	000	41
56	0571	加賀菅谷	56301	000	41
57	0573	大野	57121	000	42
57	0574	タイラ山	None	None	None
57	0575	春日野	None	None	None
57	0576	板垣	None	None	None
57	0577	今庄	57206	000	42
57	0579	小浜	57317	000	42
60	0580	今津	60051	000	43
60	0581	荒川	None	None	None
60	0582	春照	None	None	None
60	0584	近江八幡	60161	000	43
60	0585	君ケ畑台地	None	None	None
60	0586	大津	60216	000	43
60	0587	土山	60236	000	43
61	0588	峰山	61031	000	44
61	0589	宮津	61076	000	44
61	0591	仏坂	None	None	None
61	0592	浅原山	None	None	None
61	0593	福知山	61187	000	44
61	0594	胡麻	None	None	None
61	0595	妙高山	None	None	None
61	0596	園部	61242	000	44
61	0598	京田辺	61326	000	44
61	0599	鷲峰山	None	None	None
62	0600	能勢	62016	000	45
62	0601	箕面	None	None	None
62	0602	豊中	62051	000	45
62	0604	生駒山	62081	000	45
62	0605	河内長野	62111	000	45
62	0606	熊取	62131	000	45
63	0607	香住	63016	000	46
63	0608	温泉	63032	000	46
63	0609	三川山	None	None	None
63	0611	八鹿	63116	000	46
63	0612	和田山	63121	000	46
63	0613	生野	63201	000	46
63	0614	柏原	63216	000	46
63	0615	一宮	63251	000	46
63	0616	笠形山	None	None	None
63	0617	佐用	63241	000	46
63	0618	後川	63346	000	46
63	0619	上郡	63366	000	46
63	0620	的場山	None	None	None
63	0622	名塩	None	None	None
63	0623	六甲山	None	None	None
63	0624	家島	63491	000	46
63	0625	明石	63496	000	46
63	0628	福良	None	None	None
64	0630	針	64041	000	47
64	0631	田原本	64056	000	47
64	0632	曽爾	64076	000	47
64	0633	大宇陀	64101	000	47
64	0634	高見山	None	None	None
64	0635	五條	64127	000	47
64	0636	天辻	None	None	None
64	0637	山上ケ岳	None	None	None
64	0638	荒神岳	None	None	None
64	0639	日出岳	None	None	None
64	0640	上野地	None	None	None
64	0641	玉置山	64261	000	47
65	0642	葛城山	65021	000	48
65	0644	岩出	None	None	None
65	0645	高野山	65061	000	48
65	0646	護摩壇山	65127	000	48
65	0647	御坊	None	None	None
65	0648	虎ケ峰峠	None	None	None
65	0649	新宮	65276	000	48
65	0650	白浜	None	None	None
65	0651	日置川	65321	000	48
66	0653	大空山	None	None	None
66	0654	那岐山	None	None	None
66	0655	今岡	66136	000	49
66	0656	久世	66171	000	49
66	0658	新見	66221	000	49
66	0659	天子山	None	None	None
66	0660	赤磐	66251	000	49
66	0661	陣山	66276	000	49
66	0662	大平山	None	None	None
66	0663	福渡	66296	000	49
66	0664	和気	66306	000	49
66	0665	佐屋	66381	000	49
66	0666	矢掛	66391	000	49
66	0668	虫明	66421	000	49
66	0669	倉敷	66446	000	49
66	0670	玉野	66501	000	49
67	0671	道後山	67026	000	50
67	0672	安田山	None	None	None
