35	0272	左沢	山形県	38.37	140.19166666666666	133	35376	000	24
35	0274	葉山	山形県	38.16166666666667	139.98166666666665	970	None	None	None
35	0275	長井	山形県	38.105	140.015	210	35456	000	24
35	0276	蔵王山	山形県	38.156666666666666	140.43333333333334	1660	None	None	None
35	0277	小国	山形県	38.07833333333333	139.735	140	35486	000	24
35	0278	高峰	山形県	37.998333333333335	139.95666666666668	250	35541	000	24
35	0279	米沢	山形県	37.91166666666667	140.14333333333335	245	35552	000	24
35	0280	西吾妻山	山形県	37.766666666666666	140.13833333333332	1530	None	None	None
36	0281	梁川	福島県	37.85166666666667	140.58833333333334	43	36066	000	25
36	0282	稲荷峠	福島県	37.75666666666667	139.735	800	None	None	None
36	0283	吾妻山	福島県	37.721666666666664	140.275	1300	None	None	None
36	0285	相馬	福島県	37.78333333333333	140.925	9	36151	000	25
36	0286	喜多方	福島県	37.65833333333333	139.86333333333334	212	36176	000	25
36	0287	八木沢	福島県	37.696666666666665	140.82	540	None	None	None
36	0288	原町	福島県	37.638333333333335	140.98333333333332	17	36231	000	25
36	0289	飯谷山	福島県	37.526666666666664	139.68333333333334	720	None	None	None
36	0290	猪苗代	福島県	37.55166666666667	140.10833333333332	519	36276	000	25
36	0291	二本松	福島県	37.583333333333336	140.43	235	36291	000	25
36	0292	白馬石山	福島県	37.58	140.725	640	None	None	None
36	0294	船引	福島県	37.435	140.57666666666665	421	36391	000	25
36	0295	浪江	福島県	37.49166666666667	140.965	47	36411	000	25
36	0296	浅草岳	福島県	37.343333333333334	139.23666666666668	1520	None	None	None
36	0297	只見	福島県	37.343333333333334	139.31333333333333	377	36426	000	25
36	0298	博士峠	福島県	37.34	139.72333333333333	1233	None	None	None
36	0299	郡山	福島県	37.36833333333333	140.33	249	36476	000	25
36	0300	富岡	福島県	37.346666666666664	141.01666666666668	50	36511	000	25
36	0301	南郷	福島県	37.265	139.53666666666666	494	36536	000	25
36	0302	駒止峠	福島県	37.21	139.61333333333334	1145	None	None	None
36	0303	田島	福島県	37.20666666666666	139.795	544	36641	000	25
36	0304	小野新町	福島県	37.28666666666667	140.625	433	36591	000	25
36	0305	観音山	福島県	37.18333333333333	139.925	1050	None	None	None
36	0307	石川	福島県	37.14666666666667	140.46	290	36676	000	25
36	0308	山王峠	福島県	37.068333333333335	139.73166666666665	1080	None	None	None
36	0309	大辷山	福島県	37.08	140.63666666666666	688	None	None	None
36	0310	平	福島県	37.065	140.87666666666667	12	36781	000	25
36	0311	田代山	福島県	36.98	139.48166666666665	1920	None	None	None
36	0312	東白川	福島県	36.93833333333333	140.40833333333333	183	36821	000	25
40	0314	花園	茨城県	36.86833333333333	140.63666666666666	370	40041	000	26
40	0315	北茨城	茨城県	36.833333333333336	140.77166666666668	5	40046	000	26
40	0316	大子	茨城県	36.778333333333336	140.345	120	40061	000	26
40	0317	神峰山	茨城県	36.63333333333333	140.60833333333332	592	None	None	None
40	0318	笠間	茨城県	36.395	140.24	72	40191	000	26
40	0320	古河	茨城県	36.20166666666667	139.71666666666667	20	40221	000	26
40	0321	愛宕山	茨城県	36.29	140.255	280	None	None	None
40	0322	下妻	茨城県	36.16833333333334	139.945	20	40281	000	26
40	0323	坂東	茨城県	36.035	139.89333333333335	16	40326	000	26
40	0324	土浦	茨城県	36.10333333333333	140.22	26	40341	000	26
40	0325	鹿嶋	茨城県	35.96333333333333	140.62166666666667	37	40406	000	26
41	0326	那須高原	栃木県	37.123333333333335	140.035	749	41011	000	27
41	0327	黒田原	栃木県	37.02	140.12	340	None	None	None
41	0328	八方が原	栃木県	36.92	139.83333333333334	1087	None	None	None
41	0329	黒磯	栃木県	36.98166666666667	140.01833333333335	343	41091	000	27
41	0330	八溝山	栃木県	36.93666666666667	140.25833333333333	800	None	None	None
41	0331	大田原	栃木県	36.84	140.035	188	41141	000	27
41	0333	方塞山	栃木県	36.63	139.50833333333333	1385	None	None	None
41	0334	高根沢	栃木県	36.60666666666667	139.99833333333333	148	41241	000	27
41	0335	鹿沼	栃木県	36.59166666666667	139.735	165	41271	000	27
41	0337	葛生	栃木県	36.431666666666665	139.59	120	41311	000	27
41	0338	真岡	栃木県	36.47666666666667	139.98666666666668	91	41331	000	27
41	0339	足利	栃木県	36.30166666666667	139.47333333333333	28	41356	000	27
41	0340	栃木	栃木県	36.373333333333335	139.70333333333335	65	41371	000	27
41	0341	小山	栃木県	36.33833333333333	139.83	44	41376	000	27
42	0342	前武尊	群馬県	36.76833333333333	139.16333333333333	1530	None	None	None
42	0343	草津	群馬県	36.61666666666667	138.59166666666667	1223	42121	000	28
42	0344	野反湖	群馬県	36.69	138.65	1570	None	None	None
42	0345	雨見山	群馬県	36.68666666666667	138.86333333333334	825	None	None	None
42	0346	沼田	群馬県	36.653333333333336	139.06	439	42146	000	28
42	0347	赤城山	群馬県	36.54	139.175	1660	None	None	None
42	0348	田代	群馬県	36.46333333333333	138.46333333333334	1230	42221	000	28
42	0349	榛名山	群馬県	36.471666666666664	138.87333333333333	1088	42241	000	28
42	0351	桐生	群馬県	36.41	139.325	117	42266	000	28
42	0352	一の字山	群馬県	36.37166666666667	138.65833333333333	1170	None	None	None
42	0353	上里見	群馬県	36.376666666666665	138.895	183	42286	000	28
42	0354	西野牧	群馬県	36.245	138.70666666666668	375	42326	000	28
42	0355	藤岡	群馬県	36.24166666666667	139.07	95	42341	000	28
42	0356	館林	群馬県	36.233333333333334	139.53166666666667	21	42366	000	28
